ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
3C893CC5F03EF4C5,electric_bike,2021-12-15 12:43:35,2021-12-15 12:48:16,,,,,41.9,-87.69,41.9,-87.69,member
E55AB4A60E12FC7E,electric_bike,2021-12-15 13:48:26,2021-12-15 13:53:53,,,,,41.9,-87.69,41.9,-87.69,member
66B752DDF896CEE7,electric_bike,2021-12-15 11:58:07,2021-12-15 12:03:51,,,,,41.9,-87.69,41.9,-87.69,member
F6147DA567AF7C74,electric_bike,2021-12-15 11:50:32,2021-12-15 11:55:58,,,,,41.9,-87.69,41.9,-87.69,member
03700DBB3D5C68C6,electric_bike,2021-12-04 14:37:41,2021-12-04 14:42:40,,,,,41.93,-87.7,41.93,-87.71,member
B7BD3371AF9DFAE6,electric_bike,2021-12-04 13:51:24,2021-12-04 14:09:18,,,,,41.95,-87.67,41.93,-87.7,member
07BD4670BF7BC2E9,classic_bike,2021-12-21 17:08:57,2021-12-21 17:09:34,Dearborn St & Monroe St,TA1305000006,Dearborn St & Monroe St,TA1305000006,41.881319815,-87.6295209193,41.881319815,-87.6295209193,member
1048EF6A2E0F33A0,electric_bike,2021-12-07 10:51:53,2021-12-07 10:59:35,,,,,41.78,-87.6,41.79,-87.6,member
24EC182BB12C8C4C,electric_bike,2021-12-07 11:14:32,2021-12-07 11:18:22,,,,,41.79,-87.6,41.79,-87.6,member
DE8DE03CD3398539,electric_bike,2021-12-17 11:49:05,2021-12-17 11:53:05,,,,,41.79,-87.6,41.79,-87.6,member
1C08890E43182AE2,electric_bike,2021-12-09 09:10:19,2021-12-09 09:14:18,,,,,41.79,-87.6,41.79,-87.6,member
5C8F095B2C67B004,electric_bike,2021-12-09 08:53:49,2021-12-09 08:56:14,,,,,41.79,-87.59,41.8,-87.6,member
2A82DD7299B78727,electric_bike,2021-12-09 16:46:29,2021-12-09 16:49:00,,,,,41.79,-87.59,41.79,-87.6,member
29AF367F91FC98B5,electric_bike,2021-12-08 22:56:54,2021-12-08 23:00:00,,,,,41.79,-87.6,41.79,-87.59,member
E0EA4EBFC702242F,electric_bike,2021-12-08 22:47:11,2021-12-08 22:49:53,,,,,41.79,-87.59,41.79,-87.6,member
3F1CB9903C694459,electric_bike,2021-12-17 19:16:13,2021-12-17 19:31:29,,,,,41.95,-87.73,41.93,-87.76,member
E579665F0762F18C,electric_bike,2021-12-18 10:14:03,2021-12-18 10:28:35,,,,,41.93,-87.76,41.95,-87.73,member
F505BA6EF5905957,electric_bike,2021-12-16 18:40:27,2021-12-16 18:47:32,,,,,41.94,-87.71,41.92,-87.72,member
78B904710E4A5F2D,electric_bike,2021-12-16 19:20:56,2021-12-16 19:26:24,,,,,41.92,-87.72,41.93,-87.71,member
8DBB11A91088264A,electric_bike,2021-12-16 20:02:04,2021-12-16 20:06:12,,,,,41.93,-87.71,41.94,-87.71,member
F7F42DDBEBF4454F,electric_bike,2021-12-01 20:47:23,2021-12-01 20:56:01,,,,,41.88,-87.63,41.89,-87.63,member
64FCA9D009630256,electric_bike,2021-12-01 22:04:48,2021-12-01 22:09:31,,,,,41.99,-87.66,41.99,-87.66,member
8CE6DF1DC6473816,electric_bike,2021-12-13 13:31:45,2021-12-13 13:45:37,,,,,42.0,-87.68,42.01,-87.71,member
D95AE37F438F21B7,electric_bike,2021-12-17 16:54:06,2021-12-17 16:59:38,,,,,41.89,-87.62,41.89,-87.62,member
5F25394D94020920,electric_bike,2021-12-14 17:09:55,2021-12-14 17:47:55,,,,,41.89,-87.65,41.93,-87.64,member
A1B35CC7EB364F13,electric_bike,2021-12-04 18:00:17,2021-12-04 18:00:28,,,,,41.79,-87.6,41.79,-87.6,member
27335C3252D99CB1,electric_bike,2021-12-04 20:08:20,2021-12-04 20:12:54,,,,,41.79,-87.59,41.78,-87.6,member
2755B9B11FA70BF1,electric_bike,2021-12-04 18:07:28,2021-12-04 18:09:29,,,,,41.79,-87.6,41.79,-87.59,member
2131D81FF1E9D7AD,electric_bike,2021-12-04 09:54:00,2021-12-04 09:58:27,,,,,41.79,-87.59,41.79,-87.59,member
1CA886668799ED45,electric_bike,2021-12-17 16:54:35,2021-12-17 17:00:34,,,,,41.79,-87.6,41.8,-87.6,member
D472D843F28D9579,electric_bike,2021-12-30 10:44:59,2021-12-30 10:54:47,,,,,41.94,-87.67,41.94,-87.65,member
601BCC7612902631,electric_bike,2021-12-14 14:06:09,2021-12-14 14:20:18,,,,,41.93,-87.76,41.97,-87.76,member
3C0A00A2C863E7CE,electric_bike,2021-12-01 18:48:35,2021-12-01 18:53:32,,,,,41.79,-87.6,41.79,-87.59,member
712F837F495EFD00,electric_bike,2021-12-02 17:51:50,2021-12-02 17:56:05,,,,,41.79,-87.59,41.79,-87.6,member
33312BA0073D65E8,electric_bike,2021-12-07 21:02:34,2021-12-07 21:24:45,,,,,41.91,-87.65,41.95,-87.65,member
10AE8A8C8096C05C,electric_bike,2021-12-04 01:42:41,2021-12-04 01:46:06,,,,,41.96,-87.71,41.96,-87.71,member
BB672422E71751AA,electric_bike,2021-12-12 18:45:14,2021-12-12 18:50:10,,,,,41.8,-87.59,41.8,-87.58,member
0705C25F8760D117,electric_bike,2021-12-12 18:12:56,2021-12-12 18:19:04,,,,,41.8,-87.59,41.8,-87.59,member
541BE7B08FCCBC82,electric_bike,2021-12-31 21:26:40,2021-12-31 21:36:26,,,,,41.89,-87.62,41.88,-87.63,member
C537FF0AAA93B975,electric_bike,2021-12-14 09:54:21,2021-12-14 09:59:00,,,,,41.91,-87.69,41.92,-87.7,member
E935F6C6019768E3,electric_bike,2021-12-01 22:33:59,2021-12-01 23:02:19,,,,,41.93,-87.65,41.91,-87.7,member
9F19EE76A3C82C55,electric_bike,2021-12-17 00:13:08,2021-12-17 00:34:43,,,,,41.92,-87.71,41.91,-87.7,member
64A247E92D506BAD,electric_bike,2021-12-17 15:29:06,2021-12-17 15:31:45,,,,,41.88,-87.71,41.88,-87.7,member
C3A6C7647861CB6F,electric_bike,2021-12-08 08:30:21,2021-12-08 08:41:59,,,,,41.92,-87.72,41.93,-87.73,member
F06ED55E8F16658F,electric_bike,2021-12-07 18:47:16,2021-12-07 18:57:49,,,,,41.93,-87.73,41.92,-87.72,member
731738BE89B4C14D,electric_bike,2021-12-18 16:16:39,2021-12-18 16:25:37,,,,,41.91,-87.68,41.93,-87.69,member
FCB9C8CDB25D3800,electric_bike,2021-12-18 16:01:17,2021-12-18 16:14:33,,,,,41.92,-87.71,41.91,-87.68,member
2B1008829E47858F,electric_bike,2021-12-18 16:26:49,2021-12-18 16:39:43,,,,,41.93,-87.69,41.92,-87.71,member
6E77F07F655D93A3,electric_bike,2021-12-24 12:49:35,2021-12-24 13:01:28,,,,,41.9,-87.62,41.91,-87.63,member
2AF855F868432E7C,electric_bike,2021-12-13 15:43:04,2021-12-13 15:49:23,,,,,41.92,-87.7,41.92,-87.71,member
444E51EA54973C24,electric_bike,2021-12-18 17:56:32,2021-12-18 18:00:23,,,,,41.8,-87.6,41.8,-87.59,member
6B05D40410273CB5,electric_bike,2021-12-18 17:51:35,2021-12-18 17:53:31,,,,,41.8,-87.59,41.8,-87.6,member
B7C12A4FDB5F731C,electric_bike,2021-12-04 14:15:08,2021-12-04 14:25:52,,,,,41.92,-87.7,41.92,-87.7,member
C37CAB7A741262E6,electric_bike,2021-12-20 17:49:44,2021-12-20 18:03:37,,,,,41.95,-87.69,41.94,-87.64,member
CC5BE84AFFC2BF3E,electric_bike,2021-12-20 09:49:01,2021-12-20 10:04:08,,,,,41.94,-87.64,41.95,-87.69,member
DEC7010A55722C6D,electric_bike,2021-12-15 08:55:24,2021-12-15 09:06:44,,,,,41.92,-87.72,41.93,-87.73,member
70914BE75920507B,electric_bike,2021-12-14 22:54:06,2021-12-14 23:05:14,,,,,41.93,-87.73,41.92,-87.72,member
7D80F66CC2F5E016,electric_bike,2021-12-15 08:29:21,2021-12-15 08:35:24,,,,,41.92,-87.71,41.92,-87.7,member
2EF4090CD499C93E,electric_bike,2021-12-14 19:16:55,2021-12-14 19:19:21,,,,,41.92,-87.71,41.92,-87.71,member
8F49A4CC8DBB5BDB,electric_bike,2021-12-15 16:36:41,2021-12-15 16:40:23,,,,,41.92,-87.7,41.92,-87.71,member
10CD806099C68BA6,electric_bike,2021-12-14 19:05:24,2021-12-14 19:07:30,,,,,41.92,-87.71,41.92,-87.71,member
CCCB7E4B21BA638B,electric_bike,2021-12-20 14:02:08,2021-12-20 14:07:02,,,,,41.91,-87.7,41.91,-87.71,member
36986F245013BBE7,electric_bike,2021-12-20 15:17:58,2021-12-20 15:44:30,,,,,41.91,-87.71,41.91,-87.7,member
61879CE4DAC8783F,electric_bike,2021-12-15 09:32:52,2021-12-15 09:35:24,,,,,41.91,-87.7,41.91,-87.7,member
C44191F4C64B0496,electric_bike,2021-12-15 11:41:49,2021-12-15 11:50:23,,,,,41.91,-87.7,41.91,-87.7,member
F77995FF3D46E619,electric_bike,2021-12-15 09:26:44,2021-12-15 09:29:27,,,,,41.91,-87.7,41.91,-87.7,member
44A6527877992A58,electric_bike,2021-12-06 19:10:41,2021-12-06 19:25:01,,,,,41.91,-87.7,41.93,-87.71,member
52697200D26C0BCE,electric_bike,2021-12-27 10:36:36,2021-12-27 10:59:05,,,,,41.91,-87.71,41.93,-87.69,member
0CE721793B1D7905,electric_bike,2021-12-08 22:18:09,2021-12-08 22:21:36,,,,,41.79,-87.6,41.78,-87.6,member
03C550F9B0BDCAB2,electric_bike,2021-12-30 15:25:38,2021-12-30 15:39:59,,,,,41.92,-87.67,41.91,-87.66,member
92CFC3E5F8DFC1DD,electric_bike,2021-12-08 13:32:32,2021-12-08 13:38:09,,,,,41.79,-87.6,41.8,-87.6,member
BE09CFF57656D435,electric_bike,2021-12-11 20:29:21,2021-12-11 20:39:35,,,,,41.98,-87.67,41.95,-87.66,member
A750A1F47966EDCB,electric_bike,2021-12-04 12:36:19,2021-12-04 12:42:05,,,,,41.79,-87.6,41.8,-87.59,member
EB782FAA210C2321,electric_bike,2021-12-04 14:32:34,2021-12-04 14:34:39,,,,,41.8,-87.59,41.8,-87.59,member
10317E1E2141BB8A,electric_bike,2021-12-04 10:32:04,2021-12-04 10:38:24,,,,,41.8,-87.6,41.79,-87.59,member
AE48E9D3223B81C9,electric_bike,2021-12-10 11:35:58,2021-12-10 11:39:16,,,,,41.8,-87.59,41.8,-87.59,member
441C47439D3C5EE7,electric_bike,2021-12-10 10:50:14,2021-12-10 10:54:55,,,,,41.8,-87.59,41.8,-87.59,member
9AA80B9401DA2DFA,electric_bike,2021-12-10 11:45:52,2021-12-10 11:49:52,,,,,41.8,-87.59,41.79,-87.59,member
75292F8E39C37181,electric_bike,2021-12-10 09:57:39,2021-12-10 09:59:24,,,,,41.79,-87.6,41.79,-87.6,member
2322165AE4DA8E7E,electric_bike,2021-12-10 11:25:58,2021-12-10 11:27:38,,,,,41.8,-87.59,41.8,-87.59,member
4BB0BADB4B48B54C,electric_bike,2021-12-10 10:38:14,2021-12-10 10:43:10,,,,,41.79,-87.6,41.8,-87.59,member
3403A8E48FD73D78,electric_bike,2021-12-17 16:59:23,2021-12-17 17:05:09,,,,,41.89,-87.64,41.89,-87.64,member
80E9AB7144203699,electric_bike,2021-12-17 16:23:02,2021-12-17 16:25:54,Kingsbury St & Kinzie St,KA1503000043,,,41.8891145,-87.63859483333333,41.89,-87.64,member
F25F48C5A2C492E2,electric_bike,2021-12-30 15:14:24,2021-12-30 15:15:07,,,,,41.92,-87.72,41.92,-87.72,member
3842CEE60F0DCCCA,electric_bike,2021-12-30 15:44:54,2021-12-30 15:48:45,,,,,41.92,-87.72,41.93,-87.72,member
4A4BD7B1BB0BEA62,electric_bike,2021-12-30 15:08:02,2021-12-30 15:10:48,,,,,41.93,-87.72,41.92,-87.72,member
837CDF4EF6C5C0B7,electric_bike,2021-12-03 12:17:20,2021-12-03 12:18:19,,,,,41.79,-87.6,41.79,-87.6,member
F7FC1A88D09D0EC6,classic_bike,2021-12-12 04:27:02,2021-12-12 04:34:18,Clark St & Grace St,TA1307000127,Clark St & Leland Ave,TA1309000014,41.95078,-87.659172,41.967096,-87.667429,member
A1F030C4ED9F4ABD,electric_bike,2021-12-25 13:58:19,2021-12-25 14:01:11,,,,,41.95,-87.77,41.95,-87.77,member
8B2002DDA0C2CD70,electric_bike,2021-12-25 13:36:18,2021-12-25 13:39:41,,,,,41.95,-87.77,41.95,-87.77,member
5657A0E422491F8B,electric_bike,2021-12-25 13:43:51,2021-12-25 13:45:28,,,,,41.95,-87.77,41.95,-87.77,member
FB6B56E3B24E0D15,electric_bike,2021-12-12 18:31:12,2021-12-12 19:12:46,,,,,41.9,-87.69,41.98,-87.67,member
6450A19E3251B8F7,electric_bike,2021-12-13 17:48:44,2021-12-13 17:52:24,,,,,41.95,-87.7,41.96,-87.7,member
6E34C6FA146E4385,electric_bike,2021-12-13 17:10:24,2021-12-13 17:13:53,,,,,41.96,-87.7,41.95,-87.7,member
F7D5CA698F629CA5,electric_bike,2021-12-26 14:03:51,2021-12-26 14:16:53,,,,,41.93,-87.7,41.92,-87.72,member
0A7246F71D75E3F7,electric_bike,2021-12-26 10:52:29,2021-12-26 11:04:59,,,,,41.92,-87.72,41.93,-87.7,member
8C4EC12E7159F6B2,electric_bike,2021-12-14 12:41:08,2021-12-14 12:56:55,,,,,41.96,-87.71,41.96,-87.7,member
4ACCDC3B14ADBB59,electric_bike,2021-12-14 12:11:23,2021-12-14 12:18:00,,,,,41.95,-87.69,41.96,-87.71,member
732315501CA7F4A8,electric_bike,2021-12-08 07:35:24,2021-12-08 07:40:19,,,,,41.93,-87.72,41.93,-87.71,member
0D30DA86A8F10AAD,electric_bike,2021-12-03 17:17:57,2021-12-03 17:22:53,,,,,41.97,-87.71,41.96,-87.71,member
FBE21B7E92D4C6A1,electric_bike,2021-12-10 07:42:52,2021-12-10 07:57:10,,,Aberdeen St & Jackson Blvd,13157,41.91,-87.64,41.87772613,-87.65478743,member
84B256302D47762E,electric_bike,2021-12-16 21:21:17,2021-12-16 21:37:04,,,,,41.92,-87.7,41.94,-87.74,member
374C172A6DE2B6A3,electric_bike,2021-12-29 12:04:31,2021-12-29 12:15:50,,,,,41.92,-87.72,41.93,-87.7,member
CB49C0946F3E74D8,electric_bike,2021-12-29 16:15:33,2021-12-29 16:16:35,,,,,41.92,-87.73,41.92,-87.73,member
47E336A0B87D5D4D,electric_bike,2021-12-29 15:56:54,2021-12-29 16:08:30,,,,,41.93,-87.7,41.92,-87.73,member
772BC87C824AA5D4,electric_bike,2021-12-29 16:22:38,2021-12-29 16:23:45,,,,,41.92,-87.73,41.92,-87.72,member
BC8B6475E835B457,electric_bike,2021-12-12 15:26:55,2021-12-12 15:27:10,,,,,41.89,-87.65,41.89,-87.65,member
0315718CF8D673B5,electric_bike,2021-12-12 15:27:31,2021-12-12 15:38:49,,,,,41.89,-87.65,41.89,-87.63,member
159CBD3EADBFCA71,electric_bike,2021-12-20 18:45:34,2021-12-20 18:49:20,,,,,41.93,-87.74,41.93,-87.74,member
01FF96963443FD43,electric_bike,2021-12-20 18:01:41,2021-12-20 18:06:06,,,,,41.93,-87.74,41.93,-87.74,member
7556CD1123F5EC1A,electric_bike,2021-12-31 18:13:15,2021-12-31 18:17:58,,,,,41.94,-87.65,41.94,-87.65,member
F3CBBB33DB7B5E90,electric_bike,2021-12-27 12:31:09,2021-12-27 12:42:00,,,,,41.93,-87.78,41.92,-87.76,member
BF3FC93BBA82405C,electric_bike,2021-12-27 15:45:41,2021-12-27 15:56:40,,,,,41.92,-87.76,41.93,-87.78,member
784C1CCC2827F247,electric_bike,2021-12-31 14:02:58,2021-12-31 14:07:03,,,,,41.93,-87.79,41.92,-87.78,member
EE00C89E74D01316,electric_bike,2021-12-31 12:46:15,2021-12-31 12:49:22,,,,,41.92,-87.78,41.93,-87.78,member
D2D54CEF47769EA5,electric_bike,2021-12-31 13:04:27,2021-12-31 13:15:03,,,,,41.93,-87.78,41.93,-87.79,member
A5D9CEFA7F0FECC2,electric_bike,2021-12-27 17:30:30,2021-12-27 17:42:21,,,,,41.9,-87.65,41.93,-87.65,member
1DC51203C493598C,electric_bike,2021-12-25 01:55:01,2021-12-25 02:08:10,,,,,41.95,-87.65,41.93,-87.69,member
0ABC6BFC7FBCBD1E,electric_bike,2021-12-17 15:51:45,2021-12-17 16:08:57,,,,,41.94,-87.72,41.91,-87.67,member
80284DEF006CB22E,electric_bike,2021-12-09 07:40:31,2021-12-09 07:49:51,,,,,41.93,-87.78,41.92,-87.76,member
91CB558755C55BE5,electric_bike,2021-12-01 23:55:54,2021-12-01 23:56:09,,,,,41.89,-87.64,41.89,-87.64,member
01BF4453496BA63D,electric_bike,2021-12-06 17:58:17,2021-12-06 18:01:57,,,,,41.79,-87.6,41.79,-87.6,member
DCF53824954DDB57,electric_bike,2021-12-03 13:48:38,2021-12-03 14:02:44,,,,,41.82,-87.7,41.79,-87.74,member
EE51713CFF4A7A30,electric_bike,2021-12-12 21:41:51,2021-12-12 21:44:02,Blackstone Ave & Hyde Park Blvd,13398,,,41.80255116666667,-87.5903345,41.8,-87.6,member
F68B136418238662,classic_bike,2021-12-07 12:00:44,2021-12-07 12:27:30,Sheridan Rd & Montrose Ave,TA1307000107,Clark St & Grace St,TA1307000127,41.96167,-87.65464,41.95078,-87.659172,member
0FFF43E3B223F7F7,electric_bike,2021-12-20 23:29:08,2021-12-20 23:32:10,Clinton St & Madison St,TA1305000032,Desplaines St & Kinzie St,TA1306000003,41.881772876,-87.640979886,41.888716036,-87.6444478533,member
0CDB421EFD59E728,classic_bike,2021-12-03 11:51:55,2021-12-03 11:55:38,Clinton St & Madison St,TA1305000032,Desplaines St & Kinzie St,TA1306000003,41.882242,-87.641066,41.888716036,-87.6444478533,member
B1B474EA4179FF85,classic_bike,2021-12-12 16:20:17,2021-12-12 17:08:05,Morgan St & 31st St,TA1308000046,,,41.8378,-87.65114,41.88,-87.63,member
36CC4B56328C484F,electric_bike,2021-12-30 04:25:30,2021-12-30 04:40:21,Prospect Sq & 91st St,20103,,,41.72794183333333,-87.667624,41.72,-87.62,casual
B5337903E0F37B3A,electric_bike,2021-12-20 23:36:13,2021-12-20 23:41:19,Clinton St & Madison St,TA1305000032,,,41.882732272,-87.641823053,41.88,-87.64,casual
5320321C3B4A59A0,electric_bike,2021-12-02 14:48:31,2021-12-02 15:19:09,Narragansett Ave & School St,397,,,41.94,-87.79,41.95,-87.68,casual
E9E7427EECB8045A,electric_bike,2021-12-29 09:27:03,2021-12-29 09:28:53,Clinton St & Madison St,TA1305000032,,,41.882351666666665,-87.6406005,41.88,-87.64,member
684B217F8D26F4C8,electric_bike,2021-12-01 17:50:47,2021-12-01 17:57:40,Kilbourn Ave & Milwaukee Ave,16994,,,41.94709,-87.73998383333333,41.95,-87.76,member
BA3D5D42CB0476FA,electric_bike,2021-12-19 10:29:21,2021-12-19 10:41:19,Sheridan Rd & Montrose Ave,TA1307000107,,,41.9615767,-87.654630184,41.96,-87.65,member
43223A57EF8CB690,electric_bike,2021-12-19 12:36:55,2021-12-19 12:44:00,,,,,41.96,-87.71,41.96,-87.73,member
3196CA5A8856BF40,electric_bike,2021-12-19 12:21:05,2021-12-19 12:22:57,,,,,41.96,-87.71,41.96,-87.71,member
0A83CA94C5C39E26,electric_bike,2021-12-19 12:14:48,2021-12-19 12:19:10,,,,,41.95,-87.71,41.96,-87.71,member
9AE3BA70658397D2,electric_bike,2021-12-30 15:32:12,2021-12-30 15:32:58,Desplaines St & Kinzie St,TA1306000003,Desplaines St & Kinzie St,TA1306000003,41.88870166666667,-87.64440933333333,41.888716036,-87.6444478533,member
FC694EA66152C446,electric_bike,2021-12-30 15:33:33,2021-12-30 15:43:32,Desplaines St & Kinzie St,TA1306000003,,,41.88847666666667,-87.644363,41.89,-87.64,member
7D5D02B5D68C1F3E,electric_bike,2021-12-15 17:34:53,2021-12-15 17:47:20,,,,,41.78,-87.73,41.78,-87.69,member
30FCD303B50639F2,electric_bike,2021-12-11 15:03:48,2021-12-11 15:09:13,,,,,41.93,-87.74,41.92,-87.74,member
B8C69FF2A5EF0CB9,electric_bike,2021-12-11 15:42:08,2021-12-11 15:44:03,,,,,41.92,-87.74,41.92,-87.74,member
A355B6A247DC060C,electric_bike,2021-12-11 16:06:14,2021-12-11 16:24:21,,,,,41.92,-87.74,41.93,-87.72,member
FDBC83DA0C447EE1,electric_bike,2021-12-11 15:18:10,2021-12-11 15:30:01,,,,,41.92,-87.74,41.92,-87.74,member
B707554B2D5E78B1,electric_bike,2021-12-08 11:31:47,2021-12-08 11:43:04,,,,,41.92,-87.78,41.95,-87.78,member
697836C7B41319F2,electric_bike,2021-12-08 16:44:32,2021-12-08 16:48:45,,,,,41.92,-87.72,41.93,-87.71,member
4830E9D5F43D22B8,electric_bike,2021-12-06 14:07:57,2021-12-06 14:13:45,,,,,41.79,-87.6,41.79,-87.6,member
B51F11370090BF1F,electric_bike,2021-12-06 15:35:01,2021-12-06 15:37:15,,,,,41.79,-87.6,41.79,-87.6,member
F862FAA702EFFA48,electric_bike,2021-12-06 15:53:35,2021-12-06 15:55:45,,,,,41.79,-87.6,41.79,-87.6,member
9A5DBBABA7CE9EF7,electric_bike,2021-12-24 13:57:47,2021-12-24 14:05:21,,,,,41.93,-87.69,41.93,-87.67,member
404E74FB6DFC06F7,electric_bike,2021-12-08 10:13:55,2021-12-08 10:16:01,,,,,41.79,-87.6,41.79,-87.6,member
96E0A74EEB6FCE64,electric_bike,2021-12-16 06:58:50,2021-12-16 06:59:57,,,,,41.93,-87.64,41.93,-87.64,member
9F589B7BF096541C,electric_bike,2021-12-16 12:56:26,2021-12-16 12:58:19,,,,,41.93,-87.64,41.93,-87.64,member
2A80AD0B8F25540F,electric_bike,2021-12-01 10:18:57,2021-12-01 10:25:12,,,,,41.79,-87.6,41.79,-87.59,member
19E240256561E1EB,electric_bike,2021-12-18 15:10:54,2021-12-18 15:27:17,,,,,42.0,-87.68,41.97,-87.69,member
435C10EF3F0A2125,electric_bike,2021-12-06 10:16:47,2021-12-06 10:18:25,,,,,41.79,-87.6,41.79,-87.6,member
5D9C30B75898DEB5,electric_bike,2021-12-06 16:33:45,2021-12-06 16:36:53,,,,,41.79,-87.6,41.79,-87.6,member
8F2883B152B6FC18,electric_bike,2021-12-17 08:13:33,2021-12-17 08:31:27,,,,,41.92,-87.71,41.95,-87.72,member
F05E24DE63853F4D,electric_bike,2021-12-17 16:07:16,2021-12-17 16:13:48,,,,,41.95,-87.72,41.94,-87.71,member
FDC92A5DE05CBF3E,electric_bike,2021-12-07 06:27:54,2021-12-07 06:41:52,,,,,41.92,-87.71,41.95,-87.72,member
4DDE4BC765B780BC,electric_bike,2021-12-07 10:34:11,2021-12-07 10:39:38,,,,,41.79,-87.59,41.79,-87.6,member
846B412BEC972A06,classic_bike,2021-12-24 12:18:36,2021-12-24 12:23:14,Wells St & Walton St,TA1306000011,Michigan Ave & Oak St,13042,41.89993001,-87.63443007,41.90096039,-87.62377664,member
AA0B171A3306E89A,electric_bike,2021-12-21 18:07:05,2021-12-21 18:07:07,Kingsbury St & Kinzie St,KA1503000043,Kingsbury St & Kinzie St,KA1503000043,41.88922483333333,-87.63866316666666,41.88917683258,-87.6385057718,member
5C8BAFF0834BC6A0,electric_bike,2021-12-02 16:05:12,2021-12-02 16:11:29,,,,,41.94,-87.64,41.94,-87.64,member
6C6F1148CFB5C32C,electric_bike,2021-12-17 19:57:46,2021-12-17 20:00:09,,,,,41.8,-87.59,41.79,-87.58,member
A7B1C89FFAE68722,electric_bike,2021-12-17 19:36:07,2021-12-17 19:39:13,,,,,41.8,-87.58,41.8,-87.59,member
EAFDC33C30F67F5C,electric_bike,2021-12-03 17:44:20,2021-12-03 17:49:52,,,,,41.8,-87.6,41.79,-87.59,member
E916D597828605C3,electric_bike,2021-12-04 14:15:28,2021-12-04 15:10:28,,,,,41.79,-87.58,41.88,-87.62,member
8BE3204CE2C08F77,electric_bike,2021-12-03 21:37:47,2021-12-03 22:04:23,,,,,41.89,-87.63,41.9,-87.65,member
4D11AE10684B6388,electric_bike,2021-12-04 16:19:10,2021-12-04 16:24:59,,,,,41.79,-87.6,41.79,-87.6,member
5FC55752DD35E52D,electric_bike,2021-12-07 14:13:08,2021-12-07 14:16:27,,,,,41.79,-87.6,41.78,-87.6,member
7C641C358BDBAEBC,electric_bike,2021-12-07 12:29:39,2021-12-07 12:31:38,,,,,41.78,-87.6,41.79,-87.6,member
8FF7E871ADC930B1,electric_bike,2021-12-31 15:27:17,2021-12-31 15:31:49,,,Desplaines St & Kinzie St,TA1306000003,41.89,-87.63,41.888716036,-87.6444478533,member
BCEB0EFB3C62261E,electric_bike,2021-12-02 18:56:53,2021-12-02 19:00:24,,,,,41.79,-87.59,41.79,-87.6,member
86B6EADCD4EBE569,electric_bike,2021-12-13 12:42:06,2021-12-13 12:47:01,,,,,41.79,-87.6,41.78,-87.6,member
0E2AE0F35908F560,electric_bike,2021-12-23 12:52:55,2021-12-23 12:56:15,,,,,41.97,-87.7,41.97,-87.69,member
D982303DB7876C61,electric_bike,2021-12-23 08:18:15,2021-12-23 08:35:23,,,,,41.97,-87.7,41.94,-87.65,member
D596A8F10B981A7B,electric_bike,2021-12-23 14:54:45,2021-12-23 14:59:08,,,,,41.96,-87.69,41.97,-87.7,member
CBAF1A978FEBCB4D,electric_bike,2021-12-23 12:35:12,2021-12-23 12:41:52,,,,,41.94,-87.72,41.94,-87.71,member
44350DF2965C1CF5,electric_bike,2021-12-08 10:32:55,2021-12-08 10:36:37,,,,,41.79,-87.59,41.79,-87.59,member
E515F36D17E7BBA6,electric_bike,2021-12-13 09:44:48,2021-12-13 09:46:19,,,,,41.93,-87.72,41.93,-87.72,member
54EC4317E2F94D7B,electric_bike,2021-12-31 21:56:39,2021-12-31 22:11:08,,,,,41.92,-87.69,41.92,-87.72,member
7A51F865C18E8EBF,electric_bike,2021-12-06 15:13:02,2021-12-06 15:15:20,Desplaines St & Kinzie St,TA1306000003,,,41.888530333333335,-87.644444,41.89,-87.65,member
85BCB3A14CEEA3EC,electric_bike,2021-12-22 17:54:32,2021-12-22 18:03:58,,,,,41.98,-87.69,41.96,-87.69,member
D9FAC2F97145E2CE,electric_bike,2021-12-01 17:49:43,2021-12-01 17:54:55,,,,,41.8,-87.6,41.79,-87.6,member
97022F3C32B7CC20,electric_bike,2021-12-01 16:39:59,2021-12-01 16:44:33,,,,,41.79,-87.6,41.79,-87.59,member
C1195586A3373B16,electric_bike,2021-12-01 17:05:15,2021-12-01 17:11:36,,,,,41.79,-87.59,41.8,-87.6,member
B01633A27627DEB7,electric_bike,2021-12-07 09:40:15,2021-12-07 09:45:57,,,,,41.79,-87.59,41.79,-87.6,member
26C315EB94AF48EC,electric_bike,2021-12-07 06:38:30,2021-12-07 06:46:31,,,,,41.89,-87.63,41.89,-87.62,member
B1D4CF78EDF7D902,electric_bike,2021-12-01 10:31:20,2021-12-01 10:35:25,,,,,41.79,-87.6,41.79,-87.6,member
CE081BD07F50BA0B,electric_bike,2021-12-17 14:22:13,2021-12-17 14:28:00,,,,,41.93,-87.71,41.93,-87.72,member
1E9F9A5C48206A16,electric_bike,2021-12-10 11:29:42,2021-12-10 11:33:50,,,,,41.79,-87.6,41.79,-87.6,member
D3FC4256DDD680CB,electric_bike,2021-12-27 23:09:04,2021-12-27 23:12:11,,,,,41.79,-87.58,41.8,-87.59,member
B30FB975ED277651,electric_bike,2021-12-06 18:05:12,2021-12-06 18:11:07,,,,,41.78,-87.6,41.79,-87.6,member
